claim_nbr,order_nbr,contract,license,name,addr,city,state,gpo,invoice_date,invoice_nbr,part,ship_qty,uom,sale,rebate
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/16/2024,2327363740,645,0.1,CS,14.21,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/17/2024,2327374220,648,0.4,CS,60.8,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,07/16/2024,2327357617,957,0.3,CS,37.71,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,07/16/2024,2327357692,946,0.2,CS,31.48,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/16/2024,2327363740,646,0.1,CS,12.39,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/16/2024,2327363759,646,0.1,CS,12.39,0.0
,,R705T1,WV5Q,ALLY MEDICAL EMERGENCY ROOM BASTROP,512 HIGHWAY 71 W,BASTROP,TX,MEDASSETS,07/17/2024,2327377000,646,0.1,CS,12.64,0.0
,,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,07/16/2024,2327367581,957,0.2,CS,25.14,0.0
,,R705T1,VXE3,JOHNS HOPKINS ALL CHILDRENS HOSPITA,501 6TH AVE S,SAINT PETERSBURG,FL,MEDASSETS,07/18/2024,2327450522,645,1.0,CS,144.94,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/16/2024,2327390927,974,0.1,CS,22.0,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/16/2024,2327390941,974,0.2,CS,44.0,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/17/2024,2327392280,974,0.1,CS,22.0,0.0
,,R705T1,R192,CHENANGO MEMORIAL HOSPITAL,179 N BROAD ST,NORWICH,NY,MEDASSETS,07/16/2024,2327485491,646,0.1,CS,12.64,0.0
,,R705T1,R192,CHENANGO MEMORIAL HOSPITAL,179 N BROAD ST,NORWICH,NY,MEDASSETS,07/16/2024,2327485491,648,0.2,CS,31.02,0.0
,,R705T1,R192,CHENANGO MEMORIAL HOSPITAL,179 N BROAD ST,NORWICH,NY,MEDASSETS,07/17/2024,2327485495,648,1.0,CS,155.0,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,07/17/2024,2327514476,946,0.2,CS,31.48,0.0
,,R705T1,JBCP,TAMPA GENERAL HOSPITAL-SPD,1 TAMPA GENERAL CIR,TAMPA,FL,MEDASSETS,07/16/2024,2327530036,656,0.9,CS,125.91,0.0
,,R705T1,CVBH,ANN AND ROBERT H LURIE CHILDRENS,200 E SUPERIOR ST,CHICAGO,IL,MEDASSETS,07/17/2024,2327541739,648,0.5,CS,77.5,0.0
,,R705T1,P550,AHMC ANAHEIM REGIONAL MEDICAL CTR,1111 W LA PALMA AVE,ANAHEIM,CA,MEDASSETS,07/17/2024,2327537612,646,1.0,CS,126.38,0.0
,,R705T1,X917,COREWELL HEALTH FARMINGTON HILLS HO,28050 GRAND RIVER AVE,FARMINGTON HILLS,MI,MEDASSETS,07/16/2024,2327563465,656,1.0,CS,139.89,0.0
,,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,07/17/2024,2327548246,648,0.4,CS,62.04,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/17/2024,2327555081,646,0.4,CS,49.56,0.0
,,R705T1,WGKR,MGB - SALEM HOSPITAL (LUM),81 HIGHLAND AVE,SALEM,MA,MEDASSETS,07/17/2024,2327541132,646,0.1,CS,12.64,0.0
,,R705T2,DT9K,UNIVERSITY OF CINCINNATI - UCMC,331 ALBERT SABIN WAY,CINCINNATI,OH,MEDASSETS,07/17/2024,2327566971,946,3.0,CS,472.04999999999995,0.0
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/17/2024,2327582759,648,0.1,CS,15.2,0.0
,,R705T2,R158,HIGHLAND HOSPITAL-ROCHESTER (LUM),1000 SOUTH AVE,ROCHESTER,NY,MEDASSETS,07/16/2024,2327587612,648,0.4,CS,60.8,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/18/2024,2327593683,974,0.1,CS,22.0,0.0
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/18/2024,2327586010,648,1.0,CS,152.0,0.0
,,R705T1,P281,NORTHEAST ALABAMA MEDICAL CENTER,400 E 10TH ST,ANNISTON,AL,MEDASSETS,07/19/2024,2327627839,648,1.0,CS,155.0,0.0
,,R705T1,S780,ENGLEWOOD HOSPITAL,350 ENGLE ST,ENGLEWOOD,NJ,MEDASSETS,07/17/2024,2327641488,645,1.0,CS,144.94,0.0
,,R705T2,Q641,PROMEDICA FLOWER HOSPITAL (LUM),5200 HARROUN RD,SYLVANIA,OH,MEDASSETS,07/18/2024,2327653974,957,0.4,CS,50.28,0.0
,,R705T1,S169,GRACE COTTAGE HOSPITAL,185 GRAFTON RD,TOWNSHEND,VT,MEDASSETS,07/18/2024,2327670920,648,0.3,CS,46.5,0.0
,,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,07/18/2024,2327659603,957,0.1,CS,12.57,0.0
,,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,07/18/2024,2327658378,645,0.3,CS,43.47,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/19/2024,2327660016,648,0.2,CS,30.4,0.0
,,R705T1,MKSO,BELLIN MEMORIAL HOSPITAL INC,905 CASS ST,GREEN BAY,WI,MEDASSETS,07/19/2024,2327701819,646,1.0,CS,126.38,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/18/2024,2327697403,946,0.2,CS,32.1,0.0
,,R705T2,DT9K,UNIVERSITY OF CINCINNATI - UCMC,331 ALBERT SABIN WAY,CINCINNATI,OH,MEDASSETS,07/18/2024,2327682601,974,1.0,CS,215.7,0.0
,,R705T1,HHNU,CHILDRENS HOSPITAL OF WISCONSIN,6740 W WASHINGTON ST,WEST ALLIS,WI,MEDASSETS,07/18/2024,2327705850,649,2.0,CS,310.18,0.0
,,R705T1,ZNJ2,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVE,PROVIDENCE,RI,MEDASSETS,07/18/2024,2327715107,648,1.0,CS,155.04,0.0
,,R705T1,W5ZF,VANDERBILT IMAGING (BULK),2000 RICHARD JONES RD STE 270,NASHVILLE,TN,MEDASSETS,07/19/2024,2327730707,656,1.0,CS,139.89,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/19/2024,2327810998,974,0.1,CS,22.0,0.0
,,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER (LUM),7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,07/19/2024,2327817389,974,0.2,CS,43.14,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,07/21/2024,2327820615,957,0.6,CS,75.42,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/19/2024,2327818143,974,0.1,CS,22.0,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,07/19/2024,2327816688,946,0.2,CS,31.48,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/21/2024,2327824749,946,0.3,CS,48.150000000000006,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/19/2024,2327818155,946,0.2,CS,32.1,0.0
,,R705T2,DT9K,UNIVERSITY OF CINCINNATI - UCMC,331 ALBERT SABIN WAY,CINCINNATI,OH,MEDASSETS,07/18/2024,2327825325,974,1.0,CS,215.7,0.0
,,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,07/19/2024,2327835814,648,0.3,CS,46.5,0.0
,,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,07/20/2024,2327835848,648,0.4,CS,62.04,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/22/2024,2327899589,974,0.1,CS,22.0,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/22/2024,2327899587,974,0.3,CS,66.0,0.0
,,R705T1,5LRQ,AKRON CHILDRENS HOSPITAL,1 PERKINS SQ,AKRON,OH,MEDASSETS,07/19/2024,2327916717,646,2.0,CS,252.76,0.0
,,R705T1,HDIH,THE UNIVERSITY OF TEXAS SW MEDICAL,6201 HARRY HINES BLVD,DALLAS,TX,MEDASSETS,07/19/2024,2327978576,648,1.0,CS,155.04,0.0
,,R705T1,HDIH,THE UNIVERSITY OF TEXAS SW MEDICAL,6201 HARRY HINES BLVD,DALLAS,TX,MEDASSETS,07/18/2024,2327978587,648,2.0,CS,310.08,0.0
,,R705T1,5K02,CURE 4 THE KIDS FOUNDATION,1 BREAKTHROUGH WAY STE 300,LAS VEGAS,NV,MEDASSETS,07/22/2024,2327967063,646,2.0,CS,252.76,0.0
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/21/2024,2327974160,648,0.6,CS,91.19999999999999,0.0
,,R705T1,HDIH,THE UNIVERSITY OF TEXAS SW MEDICAL,6201 HARRY HINES BLVD,DALLAS,TX,MEDASSETS,07/22/2024,2327981851,648,2.0,CS,310.08,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,07/22/2024,2327969084,648,1.0,CS,152.0,0.0
,,R705T1,KTLS,MURDOCH DEVELOPMENTAL CENTER,1600 E C ST,BUTNER,NC,MEDASSETS,06/25/2024,2328007403,648,-0.8,CS,-124.0,0.0
,,R705T1,HCIN,CENTRAL REGIONAL HOSPITAL,1003 12TH ST,BUTNER,NC,MEDASSETS,06/25/2024,2328007390,648,0.8,CS,124.0,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/22/2024,2328085421,646,0.2,CS,24.78,0.0
,,R705T2,A5JD,NORTH MIAMI VALLEY HOSPITAL,9000 N MAIN ST,ENGLEWOOD,OH,MEDASSETS,07/22/2024,2328080457,956,1.0,CS,154.9,0.0
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/22/2024,2328074596,656,1.0,CS,137.15,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/23/2024,2328089560,648,0.2,CS,30.4,0.0
,,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL (LUM),33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,07/22/2024,2328099510,648,0.1,CS,15.5,0.0
,,R705T1,S169,GRACE COTTAGE HOSPITAL,185 GRAFTON RD,TOWNSHEND,VT,MEDASSETS,07/22/2024,2328120600,648,0.2,CS,31.02,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/22/2024,2328083636,648,0.2,CS,30.4,0.0
,,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL,33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,07/22/2024,2328128567,648,0.5,CS,77.5,0.0
,,R705T2,WCV2,NICHOLAS H NOYES HOSPITAL,111 CLARA BARTON ST,DANSVILLE,NY,MEDASSETS,07/22/2024,2328126733,648,0.3,CS,45.599999999999994,0.0
,,R705T1,JBCP,TAMPA GENERAL HOSPITAL-SPD,1 TAMPA GENERAL CIR,TAMPA,FL,MEDASSETS,07/23/2024,2328150540,656,0.5,CS,69.95,0.0
,,R705T1,JKFF,NCH MD-HEALTHCARE SYSTEM,350 7TH ST N,NAPLES,FL,MEDASSETS,07/23/2024,2328133736,648,1.0,CS,155.04,0.0
,,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,07/22/2024,2328165437,646,4.0,CS,505.6,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,07/23/2024,2328179161,946,0.2,CS,31.48,0.0
,,R705T1,DYQE,GENESIS HEALTHCARE SYSTEM,2951 MAPLE AVE,ZANESVILLE,OH,MEDASSETS,07/23/2024,2328194855,648,2.0,CS,310.08,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/23/2024,2328191933,974,0.1,CS,22.0,0.0
,,R705T1,JKFF,NCH MD-HEALTHCARE SYSTEM,350 7TH ST N,NAPLES,FL,MEDASSETS,07/24/2024,2328252587,648,1.0,CS,155.04,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/24/2024,2328245836,974,0.1,CS,22.0,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/23/2024,2328232568,648,0.4,CS,60.8,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/24/2024,2328242819,648,0.6,CS,91.19999999999999,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/24/2024,2328242836,648,0.8,CS,121.6,0.0
,,R705T1,P035,FORREST COUNTY GENERAL HOSPITAL,6051 U S HIGHWAY 49,HATTIESBURG,MS,MEDASSETS,07/23/2024,2328275729,956,1.0,CS,158.0,0.0
,,R705T1,Q7QB,WMC - LUM ON PALLETS,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/23/2024,2328339250,974,1.0,CS,220.01,0.0
,,R705T1,QLIO,COMMUNITY HOSPITAL OF ANACONDA,401 W PENNSYLVANIA ST,ANACONDA,MT,MEDASSETS,07/24/2024,2328324757,645,0.1,CS,14.49,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,07/24/2024,2328332066,946,0.3,CS,47.22,0.0
,,R705T1,HHNU,CHILDRENS HOSPITAL OF WISCONSIN,6740 W WASHINGTON ST,WEST ALLIS,WI,MEDASSETS,07/18/2024,2328342689,649,1.0,CS,155.09,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,07/23/2024,2328352529,648,0.1,CS,15.2,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,07/23/2024,2328348085,648,0.2,CS,30.4,0.0
,,R705T2,SUBS,UNIV CINCINNATI-BCW,3200 BURNET AVE,CINCINNATI,OH,MEDASSETS,07/24/2024,2328427605,656,2.0,CS,274.3,0.0
,,R705T2,Q542,MIAMI VALLEY HOSPITAL,1 WYOMING ST,DAYTON,OH,MEDASSETS,07/23/2024,2328382412,648,1.0,CS,152.0,0.0
,,R705T2,XSIU,ATRIUM MEDICAL CENTER (LUM),1 MEDICAL CENTER DR,MIDDLETOWN,OH,MEDASSETS,07/24/2024,2328465014,956,1.0,CS,154.9,0.0
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/25/2024,2328469208,648,1.0,CS,152.0,0.0
,,R705T1,YFZS,NEUROSCIENCE GROUP,1305 W AMERICAN DR,NEENAH,WI,MEDASSETS,07/25/2024,2328464855,648,1.0,CS,155.04,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/25/2024,2328457835,648,0.4,CS,60.8,0.0
,,R705T1,S780,ENGLEWOOD HOSPITAL,350 ENGLE ST,ENGLEWOOD,NJ,MEDASSETS,07/24/2024,2328507688,645,2.0,CS,289.88,0.0
,,R705T1,UOL7,ARNOT-OGDEN MEDICAL CENTER,600 ROE AVE,ELMIRA,NY,MEDASSETS,07/23/2024,2328516928,648,1.0,CS,155.04,0.0
,,R705T1,I45I,CHS-ST CHARLES HOSPITAL/A90,200 BELLE TERRE RD,PORT JEFFERSON,NY,MEDASSETS,07/24/2024,2328530195,648,1.0,CS,155.04,0.0
,,R705T1,S156,RUSH COPLEY MEDICAL CENTER,2000 OGDEN AVE,AURORA,IL,MEDASSETS,07/24/2024,2328526618,957,4.0,CS,512.84,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,07/24/2024,2328543908,648,0.4,CS,60.8,0.0
,,R705T1,HDIH,THE UNIVERSITY OF TEXAS SW MEDICAL,6201 HARRY HINES BLVD,DALLAS,TX,MEDASSETS,07/25/2024,2328561378,648,2.0,CS,310.08,0.0
,,R705T2,Q641,PROMEDICA FLOWER HOSPITAL (LUM),5200 HARROUN RD,SYLVANIA,OH,MEDASSETS,07/25/2024,2328560648,957,0.8,CS,100.56,0.0
,,R705T1,CVBH,ANN AND ROBERT H LURIE CHILDRENS,200 E SUPERIOR ST,CHICAGO,IL,MEDASSETS,07/24/2024,2328557081,648,4.0,CS,620.16,0.0
,,R705T2,Q542,MIAMI VALLEY HOSPITAL,1 WYOMING ST,DAYTON,OH,MEDASSETS,07/25/2024,2328563789,656,2.0,CS,274.3,0.0
,,R705T2,Q542,MIAMI VALLEY HOSPITAL,1 WYOMING ST,DAYTON,OH,MEDASSETS,07/24/2024,2328563793,946,1.0,CS,157.35,0.0
,,R705T1,KN7T,WHITE COUNTY MEDICAL CENTER,3214 E RACE AVE,SEARCY,AR,MEDASSETS,07/26/2024,2328621923,656,1.0,CS,139.89,0.0
,,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL (LUM),33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,07/25/2024,2328641285,646,0.1,CS,12.64,0.0
,,R705T2,DUCM,HIGHLAND HOSPITAL,1000 SOUTH AVE,ROCHESTER,NY,MEDASSETS,07/26/2024,2328655688,645,0.2,CS,28.42,0.0
,,R705T1,KGJM,UNIVER OF MD-ST JOSEPH MED CTR-TRIA,7601 OSLER DR,TOWSON,MD,MEDASSETS,07/25/2024,2328644732,648,3.0,CS,465.12,0.0
,,R705T1,JBCP,TAMPA GENERAL HOSPITAL-SPD,1 TAMPA GENERAL CIR,TAMPA,FL,MEDASSETS,07/26/2024,2328654616,656,0.5,CS,69.95,0.0
,,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,07/25/2024,2328670217,957,0.1,CS,12.57,0.0
,,R705T1,V4W5,SCHEURER HOSPITAL,170 N CASEVILLE RD,PIGEON,MI,MEDASSETS,07/26/2024,2328691817,648,0.1,CS,15.5,0.0
,,R705T2,DT9K,UNIVERSITY OF CINCINNATI - UCMC,331 ALBERT SABIN WAY,CINCINNATI,OH,MEDASSETS,07/17/2024,2328704121,946,1.0,CS,157.35,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,07/26/2024,2328709293,648,1.0,CS,152.0,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,07/25/2024,2328709283,648,1.2,CS,182.39999999999998,0.0
,,R705T1,SBCN,GEORGIA NEUROSURGICAL INST-ASC,840 PINE ST STE 810,MACON,GA,MEDASSETS,07/22/2024,2328707493,648,1.0,CS,155.04,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/26/2024,2328732840,974,0.2,CS,44.0,0.0
,,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,07/26/2024,2328778129,957,0.2,CS,25.14,0.0
,,R705T1,JKFF,NCH MD-HEALTHCARE SYSTEM,350 7TH ST N,NAPLES,FL,MEDASSETS,07/27/2024,2328792377,648,1.0,CS,155.04,0.0
,,R705T1,R998,SILVER CROSS HOSPITAL,1900 SILVER CROSS BLVD,NEW LENOX,IL,MEDASSETS,07/26/2024,2328806093,648,1.0,CS,155.04,0.0
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/26/2024,2328809581,648,0.3,CS,45.599999999999994,0.0
,,R705T1,66L0,LUTHERAN HOSPITAL (BULK),12911 WEST 40TH AVENUE,WHEAT RIDGE,CO,MEDASSETS,07/26/2024,2328816396,645,1.0,CS,144.94,0.0
,,R705T1,VZK4,MT HOOD MEDICAL CENTER,24800 SE STARK ST,GRESHAM,OR,MEDASSETS,07/26/2024,2328816624,648,1.0,CS,155.04,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL,2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,07/23/2024,2328806543,946,2.0,CS,314.7,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/27/2024,2328840027,646,0.2,CS,24.78,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,07/27/2024,2328854426,648,0.2,CS,30.4,0.0
,,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,07/27/2024,2328844969,648,0.3,CS,46.5,0.0
,,R705T2,XSIU,ATRIUM MEDICAL CENTER (LUM),1 MEDICAL CENTER DR,MIDDLETOWN,OH,MEDASSETS,07/26/2024,2328857451,647,1.0,CS,151.8,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,07/28/2024,2328847196,974,0.1,CS,22.0,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,07/28/2024,2328855008,648,0.2,CS,30.4,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,07/28/2024,2328904449,974,0.4,CS,86.28,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,07/28/2024,2328855064,648,0.2,CS,30.4,0.0
,,R705T2,Q641,PROMEDICA FLOWER HOSPITAL (LUM),5200 HARROUN RD,SYLVANIA,OH,MEDASSETS,07/27/2024,2328906229,974,0.4,CS,86.28,0.0
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/29/2024,2328899296,648,0.8,CS,121.6,0.0
,,R705T1,P035,FORREST COUNTY GENERAL HOSPITAL,6051 U S HIGHWAY 49,HATTIESBURG,MS,MEDASSETS,07/29/2024,2328926674,956,1.0,CS,158.0,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL,2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,07/27/2024,2328968693,974,2.0,CS,431.4,0.0
,,R705T1,RQL9,EMANUEL HOSPITAL,2801 N GANTENBEIN AVE,PORTLAND,OR,MEDASSETS,07/29/2024,2328983915,646,2.0,CS,252.76,0.0
,,R705T1,KOGP,REDLANDS COMMUNITY HOSPITAL (BULK),350 TERRACINA BLVD,REDLANDS,CA,MEDASSETS,07/29/2024,2329065611,645,0.1,CS,14.49,0.0
,,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL (LUM),33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,07/29/2024,2329080541,648,0.2,CS,31.02,0.0
,,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL (LUM),33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,07/29/2024,2329080541,646,0.2,CS,25.28,0.0
,,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL (LUM),33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,07/29/2024,2329080544,646,0.3,CS,37.92,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,07/30/2024,2329078681,648,0.3,CS,45.599999999999994,0.0
,,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER,7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,07/29/2024,2329113498,656,1.0,CS,137.15,0.0
,,R705T1,JBDV,UNIV OF MD REHAB AND ORTH INSTITUTE,2200 KERNAN DR,BALTIMORE,MD,MEDASSETS,07/30/2024,2329103286,648,1.0,CS,155.04,0.0
,,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(BULK),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,07/29/2024,2329111738,646,1.0,CS,126.38,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,07/29/2024,2329102020,957,0.3,CS,37.71,0.0
